0|0|108|240|1|4|3|441|240|3|4|3|14|10|1|1|10|438|0|1|536|10|3|2|536|442|3|2|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1
1|0|124|240|1|4|3|425|240|3|4|3|16|16|2|1|10|430|0|1|528|10|3|2|528|442|3|2|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1
0|3|132|228|0|4|3|405|240|3|4|3|16|26|2|1|10|420|0|1|518|10|3|2|518|442|3|2|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1
0|0|132|208|0|4|3|397|252|2|4|3|16|36|2|1|10|410|0|1|508|10|3|2|508|442|3|2|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1
0|4|132|192|0|4|3|397|268|2|4|3|16|44|2|1|10|402|0|1|500|10|3|2|500|442|3|2|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1
0|0|132|172|0|4|3|393|284|3|4|3|16|54|2|1|10|392|0|1|490|10|3|2|490|442|3|2|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1
2|0|132|152|0|4|3|373|284|3|4|3|16|64|2|1|10|382|0|1|480|10|3|2|480|442|3|2|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1
0|0|140|144|1|4|3|357|284|3|4|3|16|72|2|1|10|374|0|1|472|10|3|2|472|442|3|2|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1
0|0|160|144|1|4|3|337|284|3|4|3|16|82|2|1|10|364|0|1|462|10|3|2|462|442|3|2|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1
0|0|180|144|1|4|3|317|284|3|4|3|16|92|2|1|10|354|0|1|452|10|3|2|452|442|3|2|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1
0|0|200|144|1|4|3|297|284|3|4|3|16|102|2|1|10|344|0|1|442|10|3|2|446|438|0|2|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1
0|3|216|144|1|4|3|281|284|3|4|3|16|110|2|1|10|336|0|1|434|10|3|2|446|430|0|2|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1
0|0|236|144|1|4|3|273|296|2|4|3|16|120|2|1|10|326|0|1|424|10|3|2|446|420|0|2|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1
0|0|256|144|1|4|3|273|316|2|4|3|16|130|2|1|10|316|0|1|414|10|3|2|446|410|0|2|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1
0|0|272|144|1|4|3|273|332|2|4|3|16|138|2|1|10|308|0|1|406|10|3|2|446|402|0|2|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1
3|0|292|144|1|4|3|273|352|2|4|3|16|148|2|1|10|298|0|1|396|10|3|2|446|392|0|2|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1
0|0|308|148|2|4|3|273|372|2|4|3|16|158|2|1|10|308|2|1|386|10|3|2|446|382|0|2|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1
0|0|308|164|2|4|3|273|388|2|4|3|16|166|2|1|10|316|2|1|378|10|3|2|446|374|0|2|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1
